Date,PX_LAST,Nasdaq,SG_CTA,Dow_Jones,S&P500
2016/7/13,2038.9,4843.549805,2230.205165,17674.82,2000.54
2016/7/14,2033.5,4834.930176,2228.142843,17640.17,2036.09
2016/7/15,2028.2,4844.919922,2235.544947,17733.1,2070.77
2016/7/18,2029.12,4800.339844,2246.480717,17675.16,2098.86
2016/7/19,2031.66,4837.209961,2256.050803,17804.87,2102.95
2016/7/20,2029.67,4843.759766,2260.414969,17829.73,2088.55
2016/7/21,2030.97,4833.319824,2252.833422,17780.83,2099.73
2016/7/22,2030.84,4910.040039,2262.135425,18011.07,2097.9
2016/7/25,2030.08,4707.97998,2260.188624,17400.75,2129.9
2016/7/26,2030.18,4594.439941,2250.085,17140.24,2137.16
2016/7/27,2034.86,4691.870117,2258.913958,17409.72,2152.14
2016/7/28,2035.11,4779.25,2258.78932,17694.68,2152.43
2016/7/29,2040.51,4842.669922,2278.217695,17929.99,2163.75
2016/8/1,2036.27,4862.569824,2275.955842,17949.37,2161.74
2016/8/2,2031.97,4822.899902,2277.324076,17840.62,2166.89
2016/8/3,2031.77,4859.160156,2286.438979,17918.62,2163.78
2016/8/4,2036.69,4876.810059,2222.915554,17895.88,2173.02
2016/8/5,2029.93,4956.759766,2218.816233,18146.74,2165.17
2016/8/8,2031.04,4988.640137,2249.980794,18226.93,2175.03
2016/8/9,2035.54,5022.819824,2246.810031,18347.67,2168.48
2016/8/10,2039.54,5005.72998,2235.018543,18372.12,2169.18
2016/8/11,2032.84,5034.060059,2242.036559,18506.41,2166.58
2016/8/12,2038.36,5029.589844,2252.726316,18516.55,2170.06
2016/8/15,2035.28,5055.779785,2251.537289,18533.05,2173.6
2016/8/16,2033.46,5036.370117,2249.263641,18559.01,2170.84
2016/8/17,2035.71,5089.930176,2252.246307,18595.03,2157.03
2016/8/18,2038.69,5073.899902,2272.59998,18517.23,2163.79
2016/8/19,2034.68,5100.160156,2263.372147,18570.85,2164.25
2016/8/22,2039.09,5097.629883,2260.067733,18493.06,2182.87
2016/8/23,2039.19,5110.049805,2255.761831,18473.75,2180.89
2016/8/24,2038.9,5139.810059,2246.688068,18472.17,2181.74
2016/8/25,2037.01,5154.97998,2243.481244,18456.35,2175.49
2016/8/26,2031.66,5162.129883,2243.141444,18432.24,2185.79
2016/8/29,2038.89,5184.200195,2249.256483,18404.51,2184.05
2016/8/30,2038,5137.72998,2239.061283,18313.77,2190.15
2016/8/31,2038.18,5159.740234,2248.257139,18355,2178.15
2016/9/1,2037.75,5166.25,2245.248447,18352.05,2182.22
2016/9/2,2035.14,5221.120117,2244.839708,18543.53,2187.02
2016/9/6,2041.09,5213.140137,2253.004635,18529.29,2183.87
2016/9/7,2041.4,5225.47998,2261.11966,18533.05,2182.64
2016/9/8,2033.52,5204.580078,2284.756071,18495.66,2186.9
2016/9/9,2027.38,5228.399902,2283.469769,18613.52,2175.44
2016/9/12,2027.61,5232.890137,2296.851615,18576.47,2172.47
2016/9/13,2021.65,5262.02002,2317.75971,18636.05,2169.04
2016/9/14,2025.83,5227.109863,2334.065843,18552.02,2180.38
2016/9/15,2025.26,5228.660156,2336.801022,18573.94,2176.12
2016/9/16,2025.17,5240.149902,2338.77149,18597.7,2170.95
2016/9/19,2025.87,5238.379883,2381.038938,18552.57,2170.86
2016/9/20,2026.95,5244.600098,2379.806188,18529.42,2179.98
2016/9/21,2029.24,5260.080078,2373.648571,18547.3,2186.48
2016/9/22,2034.06,5217.689941,2403.50691,18481.48,2186.16
2016/9/23,2035.78,5212.200195,2382.02118,18448.41,2181.3
2016/9/26,2038.02,5218.919922,2343.272485,18395.4,2127.81
2016/9/27,2041.13,5232.330078,2357.233756,18502.99,2159.04
2016/9/28,2040.43,5222.990234,2347.624804,18454.3,2127.02
2016/9/29,2041.77,5213.220215,2339.901048,18400.88,2125.77
2016/9/30,2036.98,5227.209961,2335.238006,18419.3,2147.26
2016/10/3,2036.01,5249.899902,2339.071489,18491.96,2139.16
2016/10/4,2030.3,5275.910156,2338.192203,18538.12,2139.12
2016/10/5,2027.87,5283.930176,2369.1859,18526.14,2139.76
2016/10/6,2026.18,5259.47998,2357.919381,18479.91,2163.12
2016/10/7,2026.58,5125.910156,2349.298922,18085.45,2177.18
2016/10/11,2024.71,5211.890137,2360.501218,18325.07,2164.69
2016/10/12,2023.59,5155.25,2394.229098,18066.75,2146.1
2016/10/13,2027.94,5173.77002,2409.521087,18034.77,2159.93
2016/10/14,2023.29,5249.689941,2413.74119,18212.48,2171.37
2016/10/17,2026.49,5244.569824,2445.918822,18123.8,2151.13
2016/10/18,2028.55,5235.029785,2405.239058,18120.17,2168.27
2016/10/19,2028.99,5241.350098,2394.896227,18129.96,2161.2
2016/10/20,2029.55,5295.180176,2394.602654,18293.7,2150.49
2016/10/21,2029.88,5339.52002,2372.88577,18392.46,2159.73
2016/10/24,2028.04,5305.75,2384.243367,18261.45,2160.77
2016/10/25,2028.37,5257.490234,2395.470638,18094.83,2153.74
2016/10/26,2025.01,5305.709961,2387.076899,18228.3,2163.66
2016/10/27,2020.01,5318.549805,2399.37055,18339.24,2136.73
2016/10/28,2019.77,5269.149902,2412.355615,18143.45,2139.18
2016/10/31,2021.4,5312,2414.560371,18308.15,2132.55
2016/11/1,2022.56,5300.870117,2399.107769,18253.85,2132.98
2016/11/2,2023.46,5289.660156,2408.471229,18168.45,2126.5
2016/11/3,2022.27,5316.02002,2391.537068,18281.03,2139.6
2016/11/4,2024.64,5306.850098,2373.492579,18268.5,2144.29
2016/11/7,2021.97,5292.399902,2366.347624,18240.49,2141.34
2016/11/8,2018.85,5328.669922,2347.785406,18329.04,2141.16
2016/11/9,1999.13,5246.790039,2335.855217,18128.66,2151.33
2016/11/10,1994.66,5239.02002,2352.752466,18144.2,2143.16
2016/11/14,1983.11,5213.330078,2331.35211,18098.94,2139.43
2016/11/15,1983.39,5214.160156,2310.747291,18138.38,2133.04
2016/11/16,1985.73,5199.819824,2304.968318,18086.4,2126.41
2016/11/17,1980.74,5243.839844,2306.393162,18161.94,2126.15
2016/11/18,1974.22,5246.410156,2302.954989,18202.62,2111.72
2016/11/21,1973.98,5241.830078,2307.870987,18162.35,2097.94
2016/11/22,1975.49,5257.399902,2320.77407,18145.71,2088.66
2016/11/23,1971.39,5309.830078,2323.025446,18223.03,2085.18
2016/11/25,1970.32,5283.399902,2319.35301,18169.27,2131.52
2016/11/28,1976.1,5250.27002,2318.438461,18199.33,2139.56
2016/11/29,1978.83,5215.970215,2321.824854,18169.68,2163.26
2016/11/30,1973.59,5190.100098,2317.866753,18161.19,2167.48
2016/12/1,1966.01,5189.140137,2317.517759,18142.42,2164.45
2016/12/2,1971.84,5153.580078,2316.758169,18037.1,2164.2
2016/12/5,1972.37,5105.569824,2331.000116,17959.64,2180.39
2016/12/6,1971.8,5058.410156,2331.596418,17930.67,2176.94
2016/12/7,1977.18,5046.370117,2336.181094,17888.28,2187.12
2016/12/8,1973.8,5166.169922,2343.48694,18259.6,2181.9
2016/12/9,1966.65,5193.490234,2343.003622,18332.74,2198.18
2016/12/12,1966.78,5251.069824,2351.925023,18589.69,2202.94
2016/12/13,1967.23,5208.799805,2350.585364,18807.88,2204.72
2016/12/14,1962.83,5237.109863,2354.788984,18847.66,2213.35
2016/12/15,1956.59,5218.399902,2345.78744,18868.69,2201.72
2016/12/16,1954.59,5275.620117,2346.91971,18923.06,2204.66
2016/12/19,1960.89,5294.580078,2331.192947,18868.14,2198.81
2016/12/20,1959.2,5333.970215,2329.549309,18903.82,2191.08
2016/12/21,1962.45,5321.509766,2322.732265,18867.93,2191.95
2016/12/22,1962.28,5368.859863,2333.880908,18956.69,2204.71
2016/12/23,1963.42,5386.350098,2329.027535,19023.87,2212.23
2016/12/27,1961.53,5380.680176,2324.386049,19083.18,2241.35
2016/12/28,1967.64,5398.919922,2316.789353,19152.14,2246.19
2016/12/29,1971.49,5368.810059,2296.003545,19097.9,2259.53
2016/12/30,1976.37,5379.919922,2280.111458,19121.6,2256.96
2017/1/3,1975.81,5323.680176,2274.88975,19123.58,2271.72
2017/1/4,1975.72,5251.109863,2272.997788,19191.93,2253.28
2017/1/5,1985.25,5255.649902,2275.109203,19170.42,2262.03
2017/1/6,1979.81,5308.890137,2288.886943,19216.24,2258.07
2017/1/9,1984.12,5333,2284.221835,19251.78,2262.53
2017/1/10,1983.83,5393.759766,2291.163877,19549.62,2270.76
2017/1/11,1985.23,5417.359863,2285.13457,19614.81,2265.18
2017/1/12,1986.02,5444.5,2273.226432,19756.85,2260.96
2017/1/13,1983.7,5412.540039,2273.022179,19796.43,2263.79
2017/1/17,1989.79,5463.830078,2279.748185,19911.21,2268.88
2017/1/18,1982.88,5436.669922,2271.562009,19792.53,2249.92
2017/1/19,1976.32,5456.850098,2278.132899,19852.24,2249.26
2017/1/20,1976.87,5437.160156,2280.918905,19843.41,2238.83
2017/1/23,1984.27,5457.439941,2268.681506,19883.06,2257.83
2017/1/24,1977.26,5483.939941,2273.478207,19974.62,2270.75
2017/1/25,1972.08,5471.430176,2268.244971,19941.96,2269
2017/1/26,1974.51,5447.419922,2261.988936,19918.88,2276.98
2017/1/27,1977.6,5462.689941,2237.415639,19933.81,2268.9
2017/1/30,1977.56,5487.439941,2229.975229,19945.04,2268.9
2017/1/31,1980.25,5438.560059,2234.350755,19833.68,2275.32
2017/2/1,1977.78,5432.089844,2234.004361,19819.78,2270.44
2017/2/2,1978.88,5383.120117,2234.347996,19762.6,2274.64
2017/2/3,1976.85,5429.080078,2238.053425,19881.76,2267.89
2017/2/6,1985.06,5477,2244.860411,19942.16,2271.89
2017/2/7,1987.33,5487.939941,2245.322814,19899.29,2263.69
2017/2/8,1991.99,5521.060059,2242.211131,19963.8,2271.31
2017/2/9,1986.6,5531.819824,2237.512176,19887.38,2265.2
2017/2/10,1985.53,5551.819824,2241.30175,19855.53,2280.07
2017/2/13,1983.96,5563.649902,2258.091595,19954.28,2298.37
2017/2/14,1980.53,5547.490234,2269.223853,19891,2296.68
2017/2/15,1976.83,5574.120117,2268.064652,19885.73,2294.69
2017/2/16,1982.41,5538.72998,2277.411979,19826.77,2280.9
2017/2/17,1985.06,5555.649902,2284.122116,19804.72,2278.87
2017/2/21,1984.85,5540.080078,2291.176008,19732.4,2279.55
2017/2/22,1986.12,5555.330078,2293.093145,19827.25,2280.85
2017/2/23,1989.74,5552.939941,2287.474388,19799.85,2297.42
2017/2/24,1997.37,5600.959961,2292.476029,19912.71,2292.56
2017/2/27,1992.59,5656.339844,2293.404521,20068.51,2293.08
2017/2/28,1993.56,5655.180176,2307.116144,20100.91,2294.67
2017/3/1,1982.42,5660.779785,2293.640904,20093.78,2307.87
2017/3/2,1979.74,5613.709961,2271.65375,19971.13,2316.1
2017/3/3,1980.38,5614.790039,2257.475694,19864.09,2328.25
2017/3/6,1980.91,5642.649902,2253.44973,19890.94,2337.58
2017/3/7,1978.48,5636.200195,2241.35688,19884.91,2349.25
2017/3/8,1973.46,5666.77002,2292.156158,20071.46,2347.22
2017/3/9,1967.61,5663.549805,2309.413721,20052.42,2351.16
2017/3/10,1969.37,5674.220215,2321.077517,20090.29,2365.38
2017/3/13,1966.71,5682.450195,2331.960086,20054.34,2362.82
2017/3/14,1967.6,5715.180176,2338.743217,20172.4,2363.81
2017/3/15,1978.23,5734.129883,2353.699471,20269.37,2367.34
2017/3/16,1977.08,5763.959961,2353.898579,20412.16,2369.75
2017/3/17,1979.31,5782.569824,2366.184004,20504.41,2363.64
2017/3/20,1982.72,5819.439941,2367.309588,20611.86,2395.96
2017/3/21,1986.99,5814.899902,2368.817593,20619.77,2381.92
2017/3/22,1991.05,5838.580078,2384.099216,20624.05,2383.12
2017/3/23,1989.09,5865.950195,2373.907638,20743,2375.31
2017/3/24,1991.18,5860.629883,2353.094118,20775.6,2368.39
2017/3/27,1993.87,5835.509766,2363.404802,20810.32,2362.98
2017/3/28,1989.71,5845.310059,2347.640266,20821.76,2364.87
2017/3/29,1992.82,5861.899902,2332.594714,20837.44,2372.6
2017/3/30,1990.03,5825.439941,2335.121527,20812.24,2373.47
2017/3/31,1992.51,5904.029785,2337.434694,21115.55,2365.45
2017/4/3,1997.77,5861.220215,2331.896497,21002.97,2385.26
2017/4/4,1997.68,5870.75,2331.841448,21005.71,2381.38
2017/4/5,1997.41,5849.180176,2333.020431,20954.34,2378.25
2017/4/6,1998.86,5833.930176,2329.718048,20924.76,2373.47
2017/4/7,1995.74,5837.549805,2339.187576,20855.73,2344.02
2017/4/10,1997.35,5838.810059,2353.756148,20858.19,2348.45
2017/4/11,2004.5,5861.72998,2358.401863,20902.98,2345.96
2017/4/12,2004.69,5875.779785,2367.857354,20881.48,2343.98
2017/4/13,2010.98,5856.819824,2369.634992,20837.37,2341.59
2017/4/17,2009.46,5900.049805,2350.973801,20950.1,2358.57
2017/4/18,2016.63,5900.759766,2338.132719,20934.55,2361.13
2017/4/19,2014.48,5901,2355.30101,20914.62,2368.06
2017/4/20,2010.17,5901.529785,2354.960931,20905.86,2362.72
2017/4/21,2011.04,5793.830078,2350.590966,20668.01,2358.84
2017/4/24,2007.85,5821.640137,2365.65163,20661.3,2360.16
2017/4/25,2002.14,5817.689941,2372.729447,20656.58,2352.95
2017/4/26,2004.08,5828.740234,2360.267768,20596.72,2357.49
2017/4/27,2006.12,5840.370117,2353.710776,20550.98,2355.54
2017/4/28,2007.89,5875.140137,2351.454869,20701.5,2357.16
2017/5/1,2003.52,5897.549805,2336.775305,20659.32,2353.78
2017/5/2,2007.24,5914.339844,2324.691036,20728.49,2344.93
2017/5/3,2006.64,5911.740234,2332.106213,20663.22,2328.95
2017/5/4,2002.3,5894.680176,2314.382653,20650.21,2349.01
2017/5/5,2003.26,5898.609863,2314.272458,20689.24,2342.19
2017/5/8,2001.53,5864.47998,2324.148255,20648.15,2338.17
2017/5/9,1998.88,5878.950195,2309.201114,20662.95,2355.84
2017/5/10,1998.89,5877.810059,2304.784594,20656.1,2348.69
2017/5/11,1999.92,5880.930176,2297.337026,20658.02,2374.15
2017/5/12,2007.23,5866.77002,2303.025811,20651.3,2388.61
2017/5/15,2007.47,5836.160156,2302.002203,20591.86,2387.45
2017/5/16,2008.91,5805.149902,2294.040188,20453.25,2388.77
2017/5/17,2020.12,5856.790039,2287.373822,20636.92,2384.2
2017/5/18,2017.52,5849.470215,2296.207314,20523.28,2388.33
2017/5/19,2016.8,5863.029785,2301.62564,20404.49,2391.17
2017/5/22,2016.7,5916.779785,2325.679101,20578.71,2388.13
2017/5/23,2013.44,5910.52002,2330.395529,20547.76,2389.52
2017/5/24,2015.53,5983.819824,2300.379289,20763.89,2399.29
2017/5/25,2017.14,6025.490234,2257.670723,20996.12,2399.38
2017/5/26,2017.39,6025.22998,2248.400633,20975.09,2396.92
2017/5/30,2021.28,6048.939941,2232.444104,20981.33,2399.63
2017/5/31,2023.34,6047.609863,2234.778274,20940.51,2394.44
2017/6/1,2021.55,6091.600098,2242.24855,20913.46,2390.9
2017/6/2,2027.23,6095.370117,2248.138973,20949.89,2402.32
2017/6/5,2025.39,6072.549805,2259.847926,20957.9,2400.67
2017/6/6,2028.99,6075.339844,2268.237582,20951.47,2357.03
2017/6/7,2026.25,6100.759766,2276.861548,21006.94,2365.72
2017/6/8,2024.64,6102.660156,2286.829241,21012.28,2381.73
2017/6/9,2024.12,6120.589844,2279.897713,20975.78,2394.02
2017/6/12,2022.77,6129.140137,2275.943969,20943.11,2398.42
2017/6/13,2023.41,6115.959961,2292.586402,20919.42,2404.39
2017/6/14,2031.09,6121.22998,2285.541774,20896.61,2415.07
2017/6/15,2028.49,6149.669922,2273.362268,20981.94,2415.82
2017/6/16,2029.48,6169.870117,2267.054418,20979.75,2412.91
2017/6/19,2027.32,6011.240234,2263.961265,20606.93,2411.8
2017/6/20,2031.57,6055.129883,2255.088386,20663.02,2430.06
2017/6/21,2031.49,6083.700195,2238.586533,20804.84,2439.07
2017/6/22,2031.81,6133.620117,2238.138319,20894.83,2436.1
2017/6/23,2032.99,6138.709961,2235.232034,20937.91,2429.33
2017/6/26,2034.6,6163.02002,2238.393244,21012.42,2433.14
2017/6/27,2029.25,6205.259766,2227.830454,21082.95,2433.79
2017/6/28,2028.06,6210.189941,2226.460452,21080.28,2431.77
2017/6/29,2024.24,6203.189941,2216.480181,21029.47,2429.39
2017/6/30,2021.31,6198.52002,2220.611104,21008.65,2440.35
2017/7/3,2017.4,6246.830078,2217.354757,21144.18,2437.92
2017/7/5,2019.15,6305.799805,2231.117178,21206.29,2432.46
2017/7/6,2015.95,6295.680176,2237.925969,21184.04,2433.15
2017/7/7,2013.89,6275.060059,2236.838263,21136.23,2453.46
2017/7/10,2016.92,6297.379883,2239.383097,21173.69,2437.03
2017/7/11,2017.9,6321.759766,2247.100705,21182.53,2435.61
2017/7/12,2022.5,6207.919922,2243.331553,21271.97,2434.5
2017/7/13,2020.7,6175.459961,2223.676014,21235.67,2438.3
2017/7/14,2023.05,6220.370117,2218.796608,21328.47,2439.07
2017/7/17,2025.01,6194.890137,2210.934977,21374.56,2419.38
2017/7/18,2029.63,6165.5,2208.017352,21359.9,2440.69
2017/7/19,2029.88,6151.759766,2193.306639,21384.28,2419.7
2017/7/20,2030.64,6239.009766,2184.957657,21528.99,2423.41
2017/7/21,2034.31,6188.029785,2183.621139,21467.14,2429.01
2017/7/24,2032.27,6233.950195,2179.438314,21410.03,2432.54
2017/7/25,2024.71,6236.689941,2199.412506,21397.29,2409.75
2017/7/26,2029.59,6265.25,2199.576563,21394.76,2425.18
2017/7/27,2027.29,6247.149902,2180.650054,21409.55,2427.43
2017/7/28,2030.06,6146.620117,2170.767156,21310.66,2425.53
2017/7/31,2030.01,6234.410156,2156.529987,21454.61,2443.25
2017/8/1,2034.75,6144.350098,2165.217708,21287.03,2447.83
2017/8/2,2034.06,6140.419922,2163.86271,21349.63,2459.27
2017/8/3,2037.5,6110.060059,2159.757847,21479.27,2459.14
2017/8/4,2033.38,6150.859863,2162.123434,21478.17,2460.61
2017/8/7,2034.56,6089.459961,2163.239834,21320.04,2473.83
2017/8/8,2031.74,6153.080078,2156.380112,21414.34,2473.45
2017/8/9,2035.46,6176.390137,2165.427979,21408.52,2472.54
2017/8/10,2036.83,6193.299805,2173.793698,21409.07,2469.91
2017/8/11,2038.35,6261.169922,2175.138966,21532.14,2477.13
2017/8/14,2037.06,6274.439941,2182.69192,21553.09,2477.83
2017/8/15,2033.06,6312.470215,2177.502968,21637.74,2475.42
2017/8/16,2037.33,6314.430176,2169.491392,21629.72,2472.1
2017/8/17,2039.85,6344.310059,2168.059821,21574.73,2470.3
2017/8/18,2039.82,6385.040039,2158.906326,21640.75,2476.35
2017/8/21,2041.43,6390,2148.091732,21611.78,2477.57
2017/8/22,2038.65,6387.75,2147.986197,21580.07,2472.16
2017/8/23,2042.86,6410.810059,2156.518924,21513.17,2476.83
2017/8/24,2040.89,6412.169922,2161.196198,21613.43,2480.91
2017/8/25,2043.17,6422.75,2176.562672,21711.01,2474.92
2017/8/28,2044.46,6382.189941,2190.217188,21796.55,2474.02
2017/8/29,2045.93,6374.680176,2183.669902,21830.31,2438.21
2017/8/30,2045.43,6348.120117,2189.27878,21891.12,2441.32
2017/8/31,2048.21,6362.939941,2186.160829,21963.92,2465.84
2017/9/1,2044.52,6362.649902,2209.793927,22016.24,2464.61
2017/9/5,2053.6,6340.339844,2203.32055,22026.1,2468.11
2017/9/6,2049.61,6351.560059,2202.811407,22092.81,2430.01
2017/9/7,2054.45,6383.77002,2207.63635,22118.42,2425.55
2017/9/8,2053.83,6370.459961,2202.359183,22085.34,2428.37
2017/9/11,2047.9,6352.330078,2200.359161,22048.7,2452.51
2017/9/12,2044.49,6216.870117,2201.097674,21844.01,2444.04
2017/9/13,2042.84,6256.560059,2200.953794,21858.32,2438.97
2017/9/14,2043.48,6340.22998,2205.778765,21993.71,2443.05
2017/9/15,2043.48,6333.009766,2206.421952,21998.99,2444.24
2017/9/18,2041.44,6345.109863,2191.885658,22024.87,2446.3
2017/9/19,2041.26,6221.910156,2180.902049,21750.73,2457.59
2017/9/20,2038.38,6216.529785,2183.909142,21674.51,2471.65
2017/9/21,2038.72,6213.129883,2191.151328,21703.75,2476.55
2017/9/22,2040.42,6297.47998,2196.433953,21899.89,2457.85
2017/9/25,2045.01,6278.410156,2178.55822,21812.09,2465.54
2017/9/26,2044.52,6271.330078,2183.933353,21783.4,2465.1
2017/9/27,2036.98,6265.640137,2179.651599,21813.67,2461.43
2017/9/28,2038.55,6283.02002,2183.063093,21808.4,2488.11
2017/9/29,2038.46,6301.890137,2191.007537,21865.37,2496.48
2017/10/2,2038.36,6368.310059,2181.310388,21892.43,2498.37
2017/10/3,2039.48,6428.660156,2186.384495,21948.1,2495.62
2017/10/4,2039.36,6435.330078,2183.132358,21987.56,2500.23
2017/10/5,2037.37,6375.569824,2165.37639,21753.31,2503.87
2017/10/6,2035.35,6393.310059,2168.630725,21807.64,2506.65
2017/10/10,2038.55,6397.870117,2169.387359,21784.78,2508.24
2017/10/11,2038.67,6360.189941,2167.003105,21797.79,2500.6
2017/10/12,2040.7,6432.259766,2156.514749,22057.37,2502.22
2017/10/13,2045.11,6454.279785,2172.10706,22118.86,2496.66
2017/10/16,2042.54,6460.189941,2180.148796,22158.18,2496.84
2017/10/17,2043.58,6429.080078,2183.91659,22203.48,2507.04
2017/10/18,2039.37,6448.470215,2181.3175,22268.34,2510.06
2017/10/19,2041.15,6454.640137,2164.106538,22331.35,2519.36
2017/10/20,2035.91,6461.319824,2156.353653,22370.8,2529.12
2017/10/23,2037.83,6456.040039,2163.578291,22412.59,2534.58
2017/10/24,2035.11,6422.689941,2162.869977,22359.23,2537.74
2017/10/25,2031.5,6426.919922,2171.533258,22349.59,2552.07
2017/10/26,2030.6,6370.589844,2168.173266,22296.09,2549.33
2017/10/27,2033.79,6380.160156,2162.445602,22284.32,2544.73
2017/10/30,2040.18,6453.259766,2165.422365,22340.71,2550.64
2017/10/31,2039.64,6453.450195,2173.652028,22381.2,2555.24
2017/11/1,2039.51,6495.959961,2195.638193,22405.09,2550.93
2017/11/2,2042.32,6516.720215,2202.290902,22557.6,2553.17
2017/11/3,2042.78,6531.709961,2206.355168,22641.67,2557.64
2017/11/6,2045.41,6534.629883,2220.539715,22661.64,2559.36
2017/11/7,2046.23,6585.359863,2208.84459,22775.39,2561.26
2017/11/8,2044.14,6590.180176,2204.159725,22773.67,2562.1
2017/11/9,2041.94,6579.72998,2210.557378,22761.07,2575.21
2017/11/10,2034.69,6587.25,2222.202694,22830.68,2564.98
2017/11/13,2034.96,6603.549805,2223.606925,22872.89,2569.13
2017/11/14,2036.88,6591.509766,2218.396411,22841.01,2557.15
2017/11/15,2040.83,6605.799805,2211.524933,22871.72,2560.4
2017/11/16,2038.78,6624,2210.476371,22956.96,2581.07
2017/11/17,2039.59,6623.660156,2204.570206,22997.44,2572.83
2017/11/20,2038.48,6624.220215,2226.461553,23157.6,2575.26
2017/11/21,2040.18,6605.069824,2209.786267,23163.04,2579.36
2017/11/22,2044.93,6629.049805,2202.483385,23328.63,2579.85
2017/11/24,2043.38,6586.830078,2199.4601,23273.96,2587.84
2017/11/27,2044.57,6598.430176,2202.41862,23441.76,2591.13
2017/11/28,2044.07,6563.890137,2195.933605,23329.46,2590.64
2017/11/29,2040.31,6556.77002,2187.608485,23400.86,2594.38
2017/11/30,2037.02,6701.259766,2187.65016,23434.19,2584.62
2017/12/1,2042.83,6698.959961,2192.872505,23348.74,2582.3
2017/12/4,2041.6,6727.669922,2190.879476,23377.24,2584.84
2017/12/5,2044.26,6716.529785,2191.252637,23435.01,2578.87
2017/12/6,2046.82,6714.939941,2194.847172,23516.26,2564.62
2017/12/7,2042.53,6764.439941,2196.74857,23539.19,2585.64
2017/12/8,2042.43,6786.439941,2194.683734,23548.42,2578.85
2017/12/11,2042.1,6767.779785,2173.726017,23557.23,2582.14
2017/12/12,2041.21,6789.120117,2170.524772,23563.36,2599.03
2017/12/13,2047.54,6750.049805,2175.026541,23461.94,2597.08
2017/12/14,2048.67,6750.939941,2180.70209,23422.21,2602.42
2017/12/15,2048.32,6757.600098,2165.84037,23439.7,2601.42
2017/12/18,2044.98,6737.870117,2179.226415,23409.47,2627.04
2017/12/19,2037.67,6706.209961,2188.798408,23271.28,2626.07
2017/12/20,2033.9,6793.290039,2191.901255,23458.36,2647.58
2017/12/21,2036.38,6782.790039,2182.35058,23358.24,2642.22
2017/12/22,2035.93,6790.709961,2181.016493,23430.33,2639.44
2017/12/26,2038.66,6862.47998,2182.217637,23590.83,2629.57
2017/12/27,2044.89,6867.359863,2178.225907,23526.18,2629.27
2017/12/28,2043.55,6889.160156,2178.899522,23557.99,2636.98
2017/12/29,2046.37,6878.52002,2182.657622,23580.78,2651.5
2018/1/2,2040.48,6912.359863,2173.225337,23836.71,2659.99
2018/1/3,2042.81,6824.390137,2172.098526,23940.68,2664.11
2018/1/4,2042,6873.970215,2168.709175,24272.35,2662.85
2018/1/5,2039.83,6847.589844,2170.513214,24231.59,2652.01
2018/1/8,2039.97,6775.370117,2169.823725,24290.05,2675.81
2018/1/9,2033.83,6762.209961,2175.208331,24180.64,2690.16
2018/1/10,2033.97,6776.379883,2156.225255,24140.91,2681.47
2018/1/11,2036.71,6812.839844,2150.224856,24211.48,2679.25
2018/1/12,2036.17,6840.080078,2161.320106,24329.16,2684.57
2018/1/16,2037.33,6875.080078,2163.214787,24386.03,2683.34
2018/1/17,2033.68,6862.319824,2172.617772,24504.8,2680.5
2018/1/18,2030.32,6875.799805,2167.491804,24585.43,2682.62
2018/1/19,2027.27,6856.529785,2172.464724,24508.66,2687.54
2018/1/22,2025.07,6936.580078,2179.779795,24651.74,2673.61
2018/1/23,2029.05,6994.759766,2179.570366,24792.2,2695.81
2018/1/24,2026.1,6963.850098,2174.104598,24754.75,2713.06
2018/1/25,2031.16,6960.959961,2185.33147,24726.65,2723.99
2018/1/26,2026.96,6965.359863,2180.525712,24782.29,2743.15
2018/1/29,2024.37,6959.959961,2189.175063,24754.06,2747.71
2018/1/30,2021.3,6936.25,2182.124,24746.21,2751.29
2018/1/31,2022.8,6939.339844,2178.984504,24774.3,2748.23
2018/2/1,2017.33,6950.160156,2179.566755,24837.51,2767.56
2018/2/2,2009.11,6903.390137,2173.962169,24719.22,2786.24
2018/2/5,2015.15,7006.899902,2175.101828,24824.01,2776.42
2018/2/6,2016.27,7065.529785,2184.362144,24922.68,2802.56
2018/2/7,2009.05,7077.910156,2183.952758,25075.13,2798.03
2018/2/8,2006.52,7136.560059,2181.481742,25295.87,2810.3
2018/2/9,2007.17,7157.390137,2156.638417,25283,2832.97
2018/2/12,2004.93,7163.580078,2147.322302,25385.8,2839.13
2018/2/13,2005.19,7153.569824,2147.585275,25369.13,2837.54
2018/2/14,1997.24,7211.779785,2146.875541,25574.73,2839.25
2018/2/15,2000.76,7261.060059,2150.923545,25803.19,2872.87
2018/2/16,2002.96,7223.689941,2151.824422,25792.86,2853.53
2018/2/20,2001.38,7298.279785,2169.886785,26115.65,2822.43
2018/2/21,1996.33,7296.049805,2168.228069,26017.81,2823.81
2018/2/22,1998.36,7336.379883,2168.407688,26071.72,2821.98
2018/2/23,2002.87,7408.029785,2173.144594,26214.6,2762.13
2018/2/26,2004.42,7460.290039,2180.400294,26210.81,2648.94
2018/2/27,1999.7,7415.060059,2193.338529,26252.12,2695.14
2018/2/28,2003.63,7411.160156,2210.104521,26392.79,2681.66
2018/3/1,2009.14,7505.77002,2205.753992,26616.71,2581
2018/3/2,2003.27,7466.509766,2203.598087,26439.48,2619.55
2018/3/5,2001.22,7402.47998,2203.284076,26076.89,2656
2018/3/6,2002.32,7411.47998,2199.780352,26149.39,2662.94
